city,lat,lng,id
Ola,35.031,-93.2244,1840014608
Clinton,40.9284,-81.6304,1840000794
Palmona Park,26.6892,-81.8946,1840028922
Fulda,43.8691,-95.6023,1840007908
Diaz,35.6478,-91.262,1840014515
DeLisle,30.3848,-89.2746,1840032300
Clearview Acres,41.5842,-109.2801,1840038428
Newcastle,38.8677,-121.1318,1840024512
Heidelberg,40.3914,-80.0923,1840001237
Harmony,41.8964,-71.6051,1840026228
Highland,39.1814,-76.957,1840024481
China,30.0522,-94.3332,1840019611
Iola,44.5091,-89.1249,1840002356
Bogart,33.9479,-83.5341,1840015648
Pasatiempo,37.0035,-122.0265,1840028113
Paincourtville,29.9887,-91.0554,1840014011
Theresa,43.5164,-88.454,1840002730
Beach Haven,39.566,-74.2492,1840001482
Pocono Ranch Lands,41.1779,-74.9584,1840035395
Renovo,41.3313,-77.7478,1840003453
Harbor Springs,45.4324,-84.989,1840003942
Highpoint,39.2892,-84.3472,1840034153
McCaysville,34.9811,-84.3706,1840015526
Cayuco,18.2922,-66.7348,1630035641
Hanover,40.0819,-82.2761,1840012326
Due West,34.3335,-82.3886,1840016668
Maysville,34.8544,-97.3878,1840034465
Coleman,43.7588,-84.587,1840002661
Hallstead,41.9617,-75.7471,1840003321
Monticello,42.7456,-89.5899,1840002465
Archie,38.4826,-94.3502,1840007462
Molino,30.7123,-87.324,1840013916
Wetumka,35.2409,-96.239,1840021816
Ames,30.0451,-94.7373,1840019597
Glenwood City,45.057,-92.1714,1840002133
Marthasville,38.631,-91.0573,1840008566
Burlington,48.2573,-101.4146,1840000046
North Apollo,40.5938,-79.5564,1840003522
New Madison,39.9676,-84.708,1840012251
Hillside Lake,41.6191,-73.7944,1840034052
César Chávez,26.3118,-98.1117,1840037037
Barataria,29.7092,-90.1217,1840013988
Avilla,34.6988,-92.5813,1840025843
Spur,33.4701,-100.8556,1840021979
Geneva-on-the-Lake,41.8562,-80.9493,1840011416
Newark,35.7083,-91.4432,1840014511
Morton,46.5575,-122.2815,1840019882
Surf City,39.6646,-74.1711,1840001494
Kurtistown,19.5833,-155.0721,1840029513
Laytonville,39.6715,-123.4945,1840017534
Archer,29.54,-82.5186,1840014021
Byng,34.8659,-96.6678,1840022811
Alto,34.4649,-83.5727,1840015543
Thomas,35.7476,-98.7494,1840021724
Konawa,34.9582,-96.7535,1840020439
Locust Fork,33.8957,-86.6301,1840016717
Lake Telemark,40.9605,-74.4968,1840005196
Kenbridge,36.9608,-78.1283,1840006497
Charlestown,39.579,-75.9812,1840005637
Broxton,31.6248,-82.8877,1840013858
Crocker,47.0843,-122.1225,1840041924
Haliimaile,20.8671,-156.3381,1840029475
Ashaway,41.4259,-71.7852,1840003362
Kenton,36.2021,-89.0155,1840016067
Ladd,41.3814,-89.2154,1840011569
Brightwood,38.4132,-78.188,1840026738
St. Martins,38.5943,-92.3312,1840009633
Grizzly Flats,38.6357,-120.5355,1840042931
Laurel Hill,34.8102,-79.546,1840024990
Lincoln,38.394,-93.3313,1840009800
Waverly,39.5925,-89.9528,1840010590
Woodbury Center,41.5445,-73.2047,1840034972
Drain,43.662,-123.3142,1840018640
Hoxie,39.3558,-100.4397,1840007348
Harriston,38.212,-78.8283,1840026752
St. Anne,41.023,-87.7179,1840011701
Gilbert Creek,37.5697,-81.8906,1840006357
Atoka,32.7783,-104.3931,1840025093
Shullsburg,42.5733,-90.2348,1840002497
Oyster Creek,28.9978,-95.3282,1840020978
Plainview,42.3534,-97.7871,1840009136
Elwood,39.7518,-94.8889,1840008430
Maricopa,35.0516,-119.4054,1840020418
Tyhee,42.9552,-112.4563,1840139285
Plymptonville,41.0426,-78.4466,1840035434
Hanna City,40.6935,-89.8058,1840011922
Franklin Springs,34.284,-83.1459,1840013608
Edmore,43.4073,-85.0367,1840010992
French Settlement,30.3159,-90.8033,1840018228
Rincón,18.3389,-67.2515,1630035560
Grand Meadow,43.7062,-92.5702,1840007935
Rock Port,40.4109,-95.5332,1840009414
Sidney,40.025,-88.0721,1840012237
Ashland,39.8885,-90.0079,1840012415
Loretto,40.5086,-78.635,1840001119
Helena,30.4881,-88.5056,1840013931
Minier,40.4337,-89.314,1840011990
Stearns,36.6957,-84.4769,1840013283
Blue Jay,39.2308,-84.7443,1840034246
Lake Michigan Beach,42.2127,-86.376,1840004698
Gretna,36.9492,-79.3646,1840006493
Toledo,39.2729,-88.2419,1840012692
Velva,48.0582,-100.9329,1840000060
Weston Mills,42.0752,-78.3727,1840004587
Kensington,40.7931,-73.7221,1840005298
Sulphur Springs,34.1708,-92.1299,1840145348
Port Byron,43.0366,-76.6263,1840004241
Renville,44.7908,-95.2048,1840008953
Irvington,37.8779,-86.2846,1840014328
Dalton,41.5382,-75.739,1840003379
Como,34.5134,-89.9391,1840016629
Muniz,26.2578,-98.0897,1840037065
Logan Elm Village,39.5705,-82.9471,1840034362
Haven,37.9016,-97.7831,1840007540
Many Farms,36.3532,-109.6271,1840017674
Dilkon,35.3606,-110.3155,1840018960
Franklinville,35.7421,-79.6893,1840016253
Kent City,43.2203,-85.7539,1840011004
Clay,38.314,-121.1596,1840022491
East Sumter,33.9261,-80.295,1840035842
Battle Creek,41.9981,-97.5994,1840007036
Richfield Springs,42.8537,-74.9862,1840004457
Tornado,38.3369,-81.8551,1840133782
Boswell,40.1615,-79.0275,1840003732
Silver Grove,39.0404,-84.3996,1840015169
Harris,45.5976,-92.9869,1840006694
Malaga,36.6816,-119.7318,1840017634
Mariposa,37.4873,-119.9682,1840017622
Saucier,30.6239,-89.1432,1840013945
Kingston,40.3816,-74.6114,1840033313
El Rancho,35.8928,-106.0856,1840017769
Hebron,42.4649,-88.4343,1840011132
Curtisville,40.6497,-79.8492,1840005394
Chatom,31.4691,-88.246,1840001112
Cornwells Heights,40.0771,-74.9516,1840035324
Hayes,30.1112,-92.9236,1840026021
Georgetown,39.9426,-76.0789,1840146109
New Richland,43.8938,-93.4939,1840007914
Howey-in-the-Hills,28.7098,-81.7798,1840028859
West Fairview,40.2777,-76.9195,1840035252
Anderson Island,47.1579,-122.7041,1840041888
Lincoln Center,39.0429,-98.1468,1840073795
Valley Mills,31.6582,-97.4714,1840022123
New Waterford,40.8478,-80.6188,1840011935
Apple Creek,40.7486,-81.8333,1840010349
Brodhead,37.4027,-84.4144,1840013241
Axis,30.9296,-88.0179,1840025979
Westfield Center,41.0282,-81.9314,1840011716
Oakland,41.8356,-96.4668,1840000501
Beaverton,43.8811,-84.4887,1840002563
Baltic,43.7603,-96.7371,1840002651
Comer,34.0625,-83.1263,1840014726
Holly Hill,33.3245,-80.413,1840016818
Bear Creek,60.2071,-149.3524,1840023650
Marion,44.6744,-88.8902,1840002360
Chico,33.2961,-97.7986,1840019382
Quinnesec,45.803,-87.9958,1840004008
Coto Norte,18.4328,-66.4409,1630035657
Hebron Estates,38.0501,-85.6682,1840014324
Williamsburg,40.4627,-78.2045,1840001088
Goodhue,44.4007,-92.6255,1840007869
Memphis,42.8956,-82.7689,1840002422
Bray,34.616,-97.8207,1840021886
Krotz Springs,30.5323,-91.7518,1840017170
Knightsen,37.9633,-121.6511,1840017614
Claypool,33.406,-110.8421,1840017944
Buchanan,33.803,-85.1803,1840013716
Hurley,32.6982,-108.1321,1840022035
St. John,38,-98.7611,1840009832
Reno,39.3769,-81.3932,1840026639
Stanberry,40.2166,-94.5381,1840009436
Oologah,36.4436,-95.7085,1840022653
Palenville,42.1773,-74.0229,1840004642
Bowling Green,38.0535,-77.3473,1840006303
Tatamy,40.7409,-75.2561,1840000981
Sabana Eneas,18.0809,-67.0852,1630035566
Vienna,40.8698,-74.881,1840024233
Boley,35.4903,-96.4793,1840021753
Buchanan,37.5211,-79.6894,1840006379
Madison Lake,44.2044,-93.8162,1840008974
Shell Valley,48.8108,-99.8273,1840033127
Lemmon,45.9385,-102.1589,1840002014
Dryden,36.7764,-82.9433,1840006531
Lowell,43.9209,-122.7819,1840020009
Jeffersonville,39.6522,-83.555,1840012573
Ama,29.944,-90.2967,1840013975
Springmont,40.3274,-76.0043,1840035206
Milford,40.6276,-87.6963,1840011862
Christiana,39.9545,-75.997,1840003712
Woodacre,38.0052,-122.6384,1840018889
Holland,30.8834,-97.4026,1840022157
Duboistown,41.2228,-77.038,1840000628
Animas,18.4457,-66.6365,1630035611
Coburg,44.1393,-123.0588,1840018622
Wisner,41.9878,-96.9133,1840003223
Frankston,32.0561,-95.5043,1840022131
Cuba,40.4936,-90.1933,1840007211
New Summerfield,31.9807,-95.115,1840020791
Farm Loop,61.6394,-149.1471,1840075075
Little Rock,47.8667,-95.106,1840032019
Marion,39.8607,-77.7016,1840026530
Silverhill,30.5455,-87.7505,1840018194
Rose Lodge,45.0187,-123.8881,1840018592
Duncan Falls,39.8777,-81.9112,1840026552
Nicollet,44.2747,-94.1885,1840007895
Yosemite Valley,37.7407,-119.5779,1840074769
Kingston,42.1008,-88.7619,1840011335
Terrytown,41.8465,-103.6705,1840011397
Mooreland,36.4379,-99.2045,1840022645
Yamhill,45.3412,-123.1851,1840021222
Princeton,43.8526,-89.1305,1840002593
Hometown,40.8216,-75.9865,1840005216
Paris,39.4773,-92.0039,1840009565
Roseboro,34.9536,-78.5121,1840017873
Factoryville,41.5602,-75.7822,1840000576
Hawi,20.2392,-155.8305,1840029480
Fountain Green,39.6281,-111.6413,1840020204
Clarksville,36.6172,-78.5639,1840006539
Stiles,40.6666,-75.5072,1840035209
Leadwood,37.8618,-90.5892,1840008689
North Ballston Spa,43.0197,-73.851,1840073640
Bellefonte,39.7669,-75.4982,1840005580
West Mayfield,40.7802,-80.3387,1840001032
Central High,34.617,-98.0892,1840022829
Goodman,32.9677,-89.9128,1840016880
Sunnyside-Tahoe City,39.1504,-120.1613,1840037346
Wiggins,40.2286,-104.0724,1840022420
Duncansville,40.4263,-78.4303,1840001082
Bellerose,40.7242,-73.7167,1840005337
Pleasanton,38.179,-94.7053,1840009748
Hyde,41.0075,-78.4688,1840005150
Boling,29.2584,-95.9436,1840025142
Dutch Island,32.0047,-81.0317,1840039166
Burwell,41.78,-99.1341,1840007037
Coldstream,38.3144,-85.5264,1840030795
Cascade Locks,45.6763,-121.8719,1840018561
Ucon,43.5935,-111.9595,1840021281
Toulon,41.0935,-89.8633,1840010303
West Crossett,33.1488,-92.0221,1840013770
Marshallton,40.7853,-76.5366,1840133638
Lecompte,31.0881,-92.3999,1840017099
Sibley,32.5423,-93.2947,1840018061
Millbourne,39.9638,-75.2527,1840000703
Ehrenberg,33.6174,-114.4883,1840017958
Homer,40.0335,-87.9578,1840012223
Pine Bluffs,41.1803,-104.0692,1840022387
Pine Island,30.0554,-96.0253,1840023150
Albany,30.4996,-90.584,1840018227
Hiram,41.3113,-81.1429,1840011674
Ponderosa Pine,34.972,-106.3369,1840024972
Wellsville,39.0734,-91.5692,1840010699
Bratenahl,41.5546,-81.6046,1840000589
Doña Ana,32.394,-106.8177,1840019409
Atwood,39.7992,-88.4626,1840012507
Tahoe Vista,39.2483,-120.0535,1840018817
Malta,41.9291,-88.867,1840011338
Long Beach,41.7435,-86.8521,1840029976
Conehatta,32.4601,-89.2785,1840013102
Botkins,40.4587,-84.1782,1840012190
Colfax,44.997,-91.7264,1840002144
Lake Secession,34.2821,-82.5908,1840035839
Colon,41.9592,-85.3229,1840011382
Advance,35.9468,-80.4045,1840024909
Palm Shores,28.1918,-80.6593,1840017236
Mapleton,42.1671,-95.7904,1840009154
Leetsdale,40.5656,-80.2142,1840001240
Ponderay,48.3091,-116.539,1840019771
Coal Fork,38.3185,-81.5229,1840006189
Panaca,37.7889,-114.3997,1840024651
Yellville,36.2289,-92.686,1840015300
Oglethorpe,32.2935,-84.0623,1840014899
Remington,40.765,-87.1556,1840010292
Hettinger,46.0034,-102.635,1840000243
Emory,36.78,-81.828,1840024856
Midway,31.6788,-92.1493,1840013852
Fort Deposit,31.9863,-86.5664,1840002146
Tresckow,40.916,-75.9657,1840005187
Dulac,29.3864,-90.7081,1840013116
Hastings,40.6647,-78.7094,1840001115
Lake Lure,35.4404,-82.2064,1840016318
Lamar,28.1439,-96.9888,1840026054
West Chatham,41.6804,-69.9918,1840003243
Frisco City,31.4353,-87.4037,1840005003
Port Orford,42.7497,-124.4973,1840020079
Valley Falls,39.3408,-95.4612,1840010659
Hawley,41.4765,-75.1779,1840003313
Ship Bottom,39.6459,-74.1835,1840001489
Elbow Lake,45.9905,-95.9776,1840007766
Taos,38.5157,-92.0647,1840009796
Lyles,35.9195,-87.345,1840024919
Ohatchee,33.7877,-86.028,1840016782
Towaoc,37.2126,-108.7265,1840018927
Elkhorn,36.8103,-121.7212,1840017683
Cloverport,37.8312,-86.6304,1840014327
Ranchos Penitas West,27.6745,-99.6035,1840037074
Grabill,41.2098,-84.9681,1840010296
Clarkton,36.4521,-89.9681,1840007662
Lucama,35.6447,-78.0072,1840016260
Julesburg,40.9849,-102.2627,1840021381
Republic,39.9664,-79.8767,1840005541
Webster,28.6115,-82.0509,1840015955
Windsor,39.4389,-88.5953,1840010613
Norris City,37.979,-88.3279,1840012926
San Antonito,35.1575,-106.3476,1840138585
Griggsville,39.7078,-90.7275,1840007315
Great Neck Gardens,40.7969,-73.7229,1840034034
Whitehall,45.8709,-112.0975,1840022326
Navarre Beach,30.383,-86.8879,1840039030
Barnsdall,36.5609,-96.1626,1840018975
Southmont,35.6536,-80.2702,1840025789
Nortonville,37.186,-87.4556,1840014370
Lindsay,33.6415,-97.2186,1840021961
Oxford,40.5214,-87.2482,1840014073
Monongah,39.4598,-80.2185,1840005736
Yarrow Point,47.6488,-122.2188,1840022300
Big River,34.1393,-114.3604,1840017798
Fruitport,43.1248,-86.1561,1840010988
Banner Elk,36.1588,-81.8677,1840015320
Riverside,43.1965,-112.4356,1840024025
Helena Flats,48.2864,-114.2369,1840039682
Augusta,38.7723,-84.0003,1840013176
Mineral Springs,33.8767,-93.9218,1840014708
Bingham Farms,42.5176,-83.278,1840011053
Andalusia,41.4374,-90.7165,1840010192
Bronson,29.4501,-82.6391,1840015948
Reedsville,44.1525,-87.9517,1840002216
Garretson,43.7149,-96.5026,1840002652
Gilbert,42.1062,-93.6461,1840008122
Union Springs,42.8458,-76.691,1840004242
Third Lake,42.3708,-88.0122,1840011179
Kellyville,35.9482,-96.2143,1840021693
Bayou Country Club,29.78,-90.7894,1840039396
Tenaha,31.944,-94.2457,1840023114
Chester Gap,38.8534,-78.1325,1840026718
Minturn,39.5461,-106.3873,1840022433
Alpaugh,35.8876,-119.4873,1840017690
Grass Lake,42.2511,-84.2075,1840011195
Hasley Canyon,34.4817,-118.6665,1840075914
Gorman,36.0418,-78.8091,1840013363
Athena,45.8132,-118.4924,1840018536
Elk Run Heights,42.4662,-92.2501,1840008062
Killdeer,47.3673,-102.7535,1840000127
Camargo,37.997,-83.8926,1840013214
Fletcher,34.8224,-98.2391,1840021852
Boonville,36.234,-80.7093,1840015319
La Harpe,40.5848,-90.9698,1840008342
Palo Cedro,40.5511,-122.2363,1840018731
Redby,47.8717,-94.9184,1840003995
McKinney Acres,32.2963,-102.5297,1840037139
Banks Springs,32.0764,-92.085,1840025921
Mount Gilead,35.2163,-80.0047,1840016359
Woodworth,31.1655,-92.5096,1840017102
Villisca,40.9298,-94.9819,1840010318
Skyland Estates,38.9329,-78.085,1840026697
Alma,40.1036,-99.3656,1840001384
Fowler,38.1304,-104.0264,1840021522
Meeker,35.4852,-96.8951,1840022711
Elton,30.4812,-92.6976,1840017197
Bradford Woods,40.6369,-80.0809,1840001211
Mountain Ranch,38.2509,-120.5119,1840018864
Nahunta,31.2065,-81.9814,1840014972
Langley,48.0337,-122.4084,1840019780
Gerber,40.0614,-122.1482,1840026519
Light Oak,35.2867,-81.4775,1840033017
Covelo,39.8025,-123.2499,1840017533
Kempner,31.0755,-97.9727,1840019551
Oakland,34.0975,-96.7978,1840022894
Camanche North Shore,38.2442,-120.9538,1840075644
Stromsburg,41.116,-97.591,1840009311
Greenwood,38.8066,-75.5897,1840006066
Great Bend,44.0197,-75.7075,1840004109
Washington,39.2422,-81.6679,1840005785
Marcellus,42.0261,-85.8131,1840011387
Plains,47.4602,-114.8842,1840022285
Payne,41.0797,-84.7272,1840011728
Birchwood Lakes,41.2513,-74.9103,1840034863
Okeene,36.1171,-98.3165,1840022693
Runge,28.8859,-97.7134,1840022244
Lorenzo,33.6703,-101.5361,1840020602
Weeki Wachee Gardens,28.5375,-82.6208,1840029093
Southmayd,33.6233,-96.7286,1840021954
Lapwai,46.4034,-116.8041,1840019899
Plantersville,34.2103,-88.6655,1840016650
Springville,42.0529,-91.4458,1840009145
Andrews,40.8604,-85.6023,1840010341
Matheny,36.1707,-119.3516,1840042276
Sardinia,39.0072,-83.8022,1840012723
Kettleman City,36.009,-119.9627,1840017718
Yemassee,32.6722,-80.8508,1840016929
South Henderson,36.3035,-78.4054,1840013308
Owyhee,41.9166,-116.1822,1840018705
Rocksprings,30.0172,-100.2128,1840022192
La Monte,38.772,-93.4236,1840008575
Gruver,36.2562,-101.4122,1840020378
Pheasant Run,41.2072,-82.1481,1840043288
Albers,38.5452,-89.6142,1840010765
Dane,43.2499,-89.4996,1840002912
Lake Koshkonong,42.8838,-88.9424,1840004350
Forrest,40.7511,-88.4097,1840011786
Cole Camp,38.4595,-93.2025,1840007495
Oolitic,38.8935,-86.5254,1840009717
Sea Ranch,38.7165,-123.4527,1840024621
Timpson,31.9065,-94.3971,1840022139
Acalanes Ridge,37.9046,-122.0786,1840075577
Horine,38.2669,-90.4324,1840006234
Culebra,18.3105,-65.3029,1630023691
Fairbank,42.64,-92.0477,1840008057
Heritage Creek,38.0952,-85.6125,1840014305
Waelder,29.6943,-97.2972,1840022219
Pierce,40.6335,-104.7551,1840022399
Johnstonville,40.3789,-120.5846,1840024202
Petersburg,33.871,-101.5974,1840020537
Red Boiling Springs,36.5301,-85.8481,1840014422
Baxter,41.8252,-93.1525,1840007071
Kaaawa,21.5485,-157.8534,1840029487
Fairfax,44.5283,-94.7231,1840007860
Cordry Sweetwater Lakes,39.3085,-86.1227,1840030086
Satanta,37.4378,-100.988,1840009882
North Grosvenor Dale,41.9862,-71.9034,1840003278
Cool Valley,38.725,-90.3058,1840007440
Stevensville,42.0139,-86.5243,1840011230
Big Rock,41.7668,-88.5265,1840011342
Mifflinville,41.0307,-76.2995,1840004996
Yalaha,28.7509,-81.8194,1840014048
Cavetown,39.6426,-77.5932,1840005598
Mechanicsville,41.9056,-91.2536,1840008147
Midway,36.3916,-92.4724,1840150886
Woodland Heights,41.4109,-79.7047,1840004887
Alamo,37.3648,-115.163,1840024649
Purdy,36.8187,-93.9206,1840009933
Petersburg,41.8993,-83.7136,1840003988
Liborio Negrón Torres,18.0431,-66.9426,1630023548
Boyceville,45.0427,-92.0384,1840000291
Calvert,30.9791,-96.6716,1840019554
Dellwood,45.0986,-92.9672,1840006740
Lone Oak,35.2007,-85.3685,1840025820
Dale,40.312,-78.9049,1840001107
Belle,38.2336,-81.5385,1840006202
Warrensburg,39.932,-89.0629,1840012432
Lubeck,39.2276,-81.6265,1840005784
Clear Lake,46.9312,-122.2843,1840149164
Edgerton,43.8753,-96.1304,1840007906
St. Michaels,35.6606,-109.0962,1840019002
Rock Island,47.3739,-120.1382,1840019796
Sabana,18.4642,-66.3517,1630035565
Ransom Canyon,33.5303,-101.6838,1840021984
Rossville,39.1358,-95.9496,1840009686
Daisetta,30.1135,-94.6426,1840019598
Edina,40.168,-92.1732,1840008374
Guernsey,42.2657,-104.743,1840021307
Joseph,45.3526,-117.2303,1840018537
Arbon Valley,42.8847,-112.5942,1840036681
Wamac,38.4973,-89.1457,1840010758
Randolph AFB,29.5301,-98.2787,1840043403
Lake Park,43.4472,-95.3247,1840007961
Wallenpaupack Lake Estates,41.3957,-75.2731,1840035451
New Market,34.8892,-86.4226,1840013548
Santa Margarita,35.3893,-120.6084,1840024942
Tonasket,48.7077,-119.4413,1840021057
Liberty Center,41.4436,-84.0078,1840011604
Ansonia,40.2141,-84.6344,1840010469
Pigeon,43.8295,-83.2702,1840013152
Laurens,42.8477,-94.8482,1840008030
St. Ansgar,43.3797,-92.9178,1840009033
Knox City,33.4176,-99.8157,1840021976
South Windham,43.738,-70.4236,1840026140
La Cygne,38.3479,-94.7613,1840008666
Russiaville,40.4185,-86.2731,1840010428
Atwater,45.1356,-94.7769,1840006722
Puget Island,46.1742,-123.383,1840042033
Gholson,31.7123,-97.2359,1840020807
Lemannville,30.1028,-90.9239,1840026028
Schaefferstown,40.2969,-76.2938,1840005431
Lexington,43.2671,-82.537,1840010976
Crescent Beach,29.7357,-81.2414,1840013108
Royalton,37.8773,-89.1142,1840012954
Hamilton,32.7648,-84.8752,1840013803
Shafer,45.3901,-92.7531,1840008893
Garrochales,18.4572,-66.5675,1630035672
Arizona Village,34.8548,-114.5893,1840018338
Twin Lakes,35.6834,-108.7709,1840019093
Point Roberts,48.9883,-123.0576,1840025234
Parachute,39.4501,-108.0549,1840022430
Chatsworth,40.7294,-88.2975,1840009353
Sykesville,41.0475,-78.8185,1840003474
Rosharon,29.35,-95.453,1840022986
Phillipsburg,31.4389,-83.5203,1840029310
Central City,38.5485,-89.1284,1840010759
Grant,40.8445,-101.7256,1840008289
Malvern,41.004,-95.5842,1840000891
Siesta Shores,26.8548,-99.2605,1840019720
Mexico Beach,29.948,-85.4157,1840015033
Lewisville,33.3643,-93.5751,1840014835
Simpson,41.5945,-75.4813,1840026297
Hill Country Village,29.5831,-98.4893,1840020958
Kenwood,36.3013,-94.9979,1840024887
Greenup,38.5728,-82.8303,1840013183
Wooster,35.1998,-92.4503,1840016418
Georgetown,39.7181,-105.694,1840021433
Macon,39.7117,-88.9965,1840009485
Cashton,43.7413,-90.7866,1840002571
Riverview,35.0108,-80.9845,1840013521
Clint,31.5901,-106.2289,1840023111
Billings,37.0626,-93.5539,1840007645
Mantachie,34.325,-88.4961,1840016669
Carson City,43.1816,-84.8463,1840002876
Marbleton,42.5574,-110.1004,1840022360
Quebrada del Agua,18.0379,-66.6846,1630025230
Wildwood,35.7999,-83.8686,1840025791
Craig Beach,41.116,-80.9828,1840011776
Westhaven-Moonstone,41.0447,-124.1023,1840074748
Prospect,40.8992,-80.0487,1840000872
Energy,37.7739,-89.0244,1840012986
Catawba,34.8464,-80.9061,1840026964
Roslyn Harbor,40.8157,-73.6378,1840005323
Mountain City,34.9196,-83.3854,1840016507
Mucarabones,18.3906,-66.2178,1630023640
Bouse,33.8984,-113.9962,1840017957
Pender,42.1108,-96.7113,1840011219
Merryville,30.7571,-93.5245,1840017169
Maineville,39.3126,-84.1985,1840012613
Walnut Creek,40.5427,-81.7213,1840026483
Riceville,35.3895,-84.699,1840025814
Highland,36.2657,-91.5186,1840014447
Lenape Heights,40.7633,-79.5217,1840035427
Pandora,40.9474,-83.9567,1840011760
Lonaconing,39.5658,-78.9789,1840005624
Olinda,20.8261,-156.2917,1840039244
Lakeview,40.4875,-83.9266,1840012150
Gilcrest,40.2842,-104.782,1840021366
Glidden,42.0576,-94.7267,1840008116
Sheffield,42.8928,-93.2086,1840000402
Burt,43.2348,-83.9101,1840004229
Divernon,39.5707,-89.6546,1840012447
Tornillo,31.4366,-106.1033,1840019524
South Barre,44.1646,-72.5038,1840002188
Fairmead,37.0775,-120.1937,1840024767
Akron,41.0388,-86.0249,1840010309
Dash Point,47.313,-122.4154,1840037637
Union Hall,37.0205,-79.6833,1840006476
Dooms,38.1027,-78.8495,1840006242
Taft Mosswood,37.9139,-121.2831,1840074823
Caddo,34.1288,-96.2678,1840022896
Cayuga,39.9473,-87.4647,1840009470
Rockford,40.6915,-84.6502,1840012002
East Conemaugh,40.3476,-78.886,1840001108
Sweetser,40.5687,-85.7669,1840010397
Browns Point,47.3035,-122.437,1840037624
Glasgow,37.6348,-79.4514,1840006315
Ellport,40.8618,-80.2625,1840003569
Clear Lake,45.2491,-92.2675,1840002053
Elwood,41.6758,-112.1377,1840021329
Rochelle,31.9488,-83.4568,1840014928
Rosendale Hamlet,41.8503,-74.0738,1840073670
Leonville,30.4661,-91.9811,1840017171
Floyd Hill,39.7241,-105.4306,1840038713
Redwater,33.3586,-94.2551,1840023192
Gratton,37.1351,-81.4212,1840026868
Peabody,38.1683,-97.1043,1840009662
Continental,41.1001,-84.2727,1840011752
Cedarville,39.3382,-75.2069,1840005749
Jonestown,34.3222,-90.4542,1840016639
White Haven,41.0566,-75.78,1840000776
Clendenin,38.4859,-81.3503,1840006205
Danvers,40.5299,-89.1751,1840011977
Lost Creek,30.3024,-97.8498,1840018232
Fort Davis,30.5784,-103.8922,1840018199
Princeton,40.3966,-93.5884,1840009415
Big Bass Lake,41.2525,-75.4795,1840035449
Ash Flat,36.2365,-91.6067,1840013324
Vinco,40.4111,-78.8446,1840005382
Despard,39.2874,-80.3158,1840005765
Point Marion,39.7355,-79.9008,1840000668
Nashville,39.2079,-86.2383,1840013887
Brookneal,37.0532,-78.9485,1840006439
Fort Dick,41.8663,-124.1526,1840027997
Hotevilla-Bacavi,35.9225,-110.6569,1840027979
Inverness,38.082,-122.8471,1840017602
Eagle,40.8161,-96.4327,1840011811
Hebron,38.4243,-75.6871,1840006217
Mansfield,35.0634,-94.2375,1840015442
Yoncalla,43.6004,-123.2876,1840021276
Clay,37.4763,-87.8203,1840014359
Dover Plains,41.7395,-73.5734,1840004741
Louisville,38.7696,-88.5068,1840012812
Anton,33.8113,-102.1622,1840019338
Berry,33.6623,-87.6079,1840015661
Somers,48.0824,-114.2343,1840018349
Weeping Water,40.8691,-96.14,1840010325
Andover,41.6066,-80.5687,1840010172
Powers Lake,42.5395,-88.2935,1840004537
Stover,38.4418,-92.9901,1840009649
Paducah,34.0144,-100.3038,1840022882
Clay City,37.8622,-83.9277,1840014339
Morocco,40.9445,-87.4503,1840009325
Chapmanville,37.9727,-82.0216,1840006337
Ray City,31.0729,-83.196,1840014965
White Plains,36.4451,-80.6351,1840013307
Avonia,42.047,-80.2765,1840004695
Kyle,43.4245,-102.1802,1840004199
South Pekin,40.4954,-89.6524,1840011993
Camp Point,40.0384,-91.0663,1840010505
Atwater,41.0266,-81.1622,1840026340
Markle,40.8274,-85.3393,1840009361
Ballard,40.2949,-109.9493,1840020161
Lowellville,41.039,-80.5463,1840011778
Challis,44.5052,-114.2283,1840018599
Livingston Manor,41.8935,-74.8265,1840004786
Shell Knob,36.6105,-93.6042,1840006523
Strum,44.5532,-91.3876,1840002384
West Kittanning,40.8122,-79.5312,1840000880
Winter Park,39.8785,-105.7828,1840022421
Coyote Acres,27.7132,-98.1346,1840037040
Frederic,45.6548,-92.4647,1840002048
Steele,33.937,-86.2004,1840016773
Winfield,41.1259,-91.4382,1840010315
Ogden Dunes,41.6229,-87.1932,1840009270
Glenvar,37.276,-80.1256,1840026859
Oakfield,43.6843,-88.5476,1840002608
Oakland,33.9868,-80.4972,1840013671
Martinsville,39.3381,-87.8814,1840008494
Hoopers Creek,35.4481,-82.4294,1840024956
Erie,37.5717,-95.2418,1840008722
Sherburn,43.6547,-94.7273,1840009016
Creighton,42.4649,-97.9072,1840002458
Occoquan,38.6825,-77.2606,1840006108
Foster Brook,41.9793,-78.6063,1840026236
West Hills,40.8289,-79.5452,1840035386
Hebron,40.339,-76.3989,1840035011
Boise City,36.7314,-102.5098,1840019008
Shandon,35.6536,-120.3831,1840019121
Pueblito del Río,18.228,-65.8615,1630035488
Lake View,42.3046,-95.0406,1840008070
Talihina,34.7522,-95.0409,1840022775
Jefferson Heights,42.2361,-73.8822,1840004644
Glasgow,39.2279,-92.8394,1840008519
Moorcroft,44.2643,-104.9473,1840022346
Bayard,41.7572,-103.323,1840007044
South Corning,42.1262,-77.0356,1840004554
Bull Valley,42.3226,-88.3634,1840010108
